16      4962000    3381000    4754000    4034000    4511000    5602000    3690000    3354000   
32      3825000    2974000    2618000    4610000    3749000    3390000    7161000    3690000   
48      3681000    4273000    3072000    3142000    4723000    3633000    3715000    3433000   
64      3834000    2892000    2675000    3060000    4918000    3402000    4842000    4477000   
80      3904000    19162000   3340000    4786000    5033000    3567000    3334000    4006000   
96      4253000    3771000    4621000    4055000    3400000    3598000    3592000    5040000   
112     4806000    2880000    3301000    6203000    4436000    4597000    3582000    3408000   
128     3454000    3395000    4910000    3518000    4742000    4166000    5206000    3339000   
144     5004000    2546000    4519000    4584000    4668000    5542000    3676000    4516000   
160     4705000    2519000    3608000    4091000    4772000    3961000    3523000    4332000   
176     5513000    3055000    2353000    2553000    3588000    3491000    4036000    3725000   
192     3793000    3110000    2789000    3560000    4365000    4641000    2682000    3413000   
208     2932000    4398000    5028000    3287000    3534000    3603000    3373000    3616000   
224     4327000    2806000    2066000    5159000    5238000    4512000    4470000    4240000   
240     4400000    4694000    3047000    3562000    4953000    4939000    4951000    4362000   
256     10383000   15738000   3206000    4865000    4022000    5045000    5506000    3640000   
272     3788000    3333000    2681000    3692000    4716000    3805000    5972000    4310000   
288     4442000    3163000    5102000    4450000    2671000    3517000    3621000    3561000   
304     2425000    2528000    2527000    6681000    4559000    3986000    4427000    3448000   
320     2291000    5724000    2384000    4669000    3757000    3462000    4680000    4431000   
336     4561000    3456000    6062000    3484000    6036000    4583000    5836000    5367000   
352     4024000    3608000    5213000    2271000    3737000    2847000    3453000    4064000   
368     3635000    3945000    3675000    2827000    4550000    5083000    3718000    4786000   
384     2420000    4289000    2232000    3587000    4942000    3158000    3561000    5046000   
400     4539000    4379000    5085000    5357000    3752000    3706000    4619000    8619000   
416     3963000    4478000    5197000    6523000    3253000    4367000    3707000    4992000   
432     2626000    2833000    2550000    4439000    4449000    4533000    4713000    4019000   
448     4343000    2355000    5675000    3983000    5259000    4948000    19012000   4151000   
464     2758000    4166000    19083000   3437000    3931000    6905000    3205000    4932000   
480     3567000    3273000    4733000    4730000    4616000    5128000    4313000    3417000   
496     18402000   2852000    3600000    14671000   3590000    4410000    4312000    3467000   
512     3295000    3572000    4039000    3697000    4216000    5586000    4818000    3612000   
528     9184000    3485000    4775000    3555000    7214000    3868000    4847000    4998000   
544     4741000    4680000    2727000    5012000    2570000    5939000    3554000    4506000   
560     6923000    5633000    3675000    3613000    2743000    6388000    3773000    3749000   
576     16946000   5132000    3561000    5646000    4018000    7250000    4293000    3715000   
592     3154000    3474000    4163000    3511000    5182000    4062000    4778000    3657000   
608     3051000    2318000    4532000    3808000    5359000    3701000    3802000    4180000   
624     2970000    4158000    3970000    4844000    3648000    4337000    3785000    3702000   
640     4948000    2781000    4963000    3915000    3148000    4466000    4211000    4794000   
656     3940000    3013000    6221000    4001000    3018000    5229000    3996000    4009000   
672     6045000    4390000    5228000    4241000    6243000    3690000    3406000    3500000   
688     4469000    3898000    4630000    3552000    3975000    3937000    4477000    3555000   
704     3708000    2842000    4607000    3895000    4538000    3631000    3442000    6031000   
720     4036000    5880000    2872000    4599000    11739000   3889000    3694000    3722000   
736     5909000    3163000    2469000    5220000    3859000    4068000    3619000    3769000   
752     5103000    2439000    4894000    3265000    3274000    3687000    3236000    4129000   
768     7117000    3922000    6574000    4785000    15660000   3853000    4706000    6195000   
784     5267000    4110000    3815000    3373000    17825000   16030000   3496000    3780000   
800     22071000   5945000    4104000    3460000    3215000    5553000    3577000    3305000   
816     4422000    2944000    3475000    2057000    15732000   3522000    3613000    2215000   
832     6587000    2624000    4032000    3730000    4494000    3965000    5193000    3786000   
848     22681000   4269000    3973000    3975000    4916000    4357000    4497000    4832000   
864     5351000    4755000    3750000    5077000    5277000    5590000    3593000    3600000   
880     3845000    2797000    4981000    3498000    5757000    8512000    3993000    4082000   
896     5840000    2790000    2893000    4832000    4959000    3953000    4850000    3622000   
912     5405000    2312000    2582000    4950000    3628000    4756000    5674000    4264000   
928     4658000    3454000    4947000    5718000    4097000    6017000    4387000    4258000   
944     3423000    5210000    2679000    4381000    4060000    3653000    3180000    6816000   
960     2695000    4165000    3552000    4908000    3780000    4584000    21291000   4278000   
976     4440000    4028000    5001000    5169000    4528000    4692000    5357000    4296000   
992     3339000    5983000    4928000    4367000    3997000    3604000    3649000    5197000   
1008    3600000    3997000    2976000    4746000    4389000    3556000    5018000    6491000   
1024    5740000    4381000    2866000    13682000   3656000    3690000    3666000    3604000   
1040    4690000    4270000    2504000    7501000    4014000    3555000    3581000    6400000   
